title,description,link,query
트럼프 “그럼 진주만 공습 왜 미리 말 안했나”…다카이치 ‘동공지진’ - 동아일보,"<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTE5nT1VrNjJWVUZjX2xDTXhyQjl6Vi1FZmQ3NWpYZmJxbENReE10bm0zZHlHNFhYVmU3ZFRNajN5ZzVjclUwV2FIcUFWZXNPbVgwWEtRdlFYZUhEa2tlNGpZaWlHclMxLTVmRkN5WkphVVM0WnPSAWZBVV95cUxQMTlMX3R2bVl5MjBuekxyaC1Qd0YxbngyNERNejVxQmc4SUMxamJmZkFPY0pIMDZWbmtQVGUyejZQRGdXd0h3c194YlhOUnotNDJLVHBITmEtODNBTmNJZV9maHc3ekE?oc=5"" target=""_blank"">트럼프 “그럼 진주만 공습 왜 미리 말 안했나”…다카이치 ‘동공지진’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">동아일보</font>",https://news.google.com/rss/articles/CBMic0FVX3lxTE5nT1VrNjJWVUZjX2xDTXhyQjl6Vi1FZmQ3NWpYZmJxbENReE10bm0zZHlHNFhYVmU3ZFRNajN5ZzVjclUwV2FIcUFWZXNPbVgwWEtRdlFYZUhEa2tlNGpZaWlHclMxLTVmRkN5WkphVVM0WnPSAWZBVV95cUxQMTlMX3R2bVl5MjBuekxyaC1Qd0YxbngyNERNejVxQmc4SUMxamJmZkFPY0pIMDZWbmtQVGUyejZQRGdXd0h3c194YlhOUnotNDJLVHBITmEtODNBTmNJZV9maHc3ekE?oc=5,지진
"""왜 안 알렸냐고? 진주만은?"" 다카이치 순간 '동공지진' [현장영상] - MBC 뉴스","<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE90bmtPbk44UDh0MVlDc3JOS1E4QlJMUTVGYlNDdDdUUHVzUnItQ2l1Rkg4SEw4UFZMNVhsa0lBc3VvYzk3aDV2R0VnelplQTVXV1RGM09ETnlKNmcxMEtfQkhXZkx3Q0pIUkdPRWZyMEg1b3dY0gF0QVVfeXFMUDQ3c21ibktDQWQ4N01pWEdwRldDVGlDR1RWOWlvRzk0Qm1zaWNfSWU0dkNMajQ3NkJLeTRkdGFnYnhGTkloa05IVnktR2hMbnd6enFhLW5rY3dxUTc5ZFRWTElPbmc4Ums3Rjk1SFhMVXJNeFk?oc=5"" target=""_blank"">""왜 안 알렸냐고? 진주만은?"" 다카이치 순간 '동공지진' [현장영상]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC 뉴스</font>",https://news.google.com/rss/articles/CBMidEFVX3lxTE90bmtPbk44UDh0MVlDc3JOS1E4QlJMUTVGYlNDdDdUUHVzUnItQ2l1Rkg4SEw4UFZMNVhsa0lBc3VvYzk3aDV2R0VnelplQTVXV1RGM09ETnlKNmcxMEtfQkhXZkx3Q0pIUkdPRWZyMEg1b3dY0gF0QVVfeXFMUDQ3c21ibktDQWQ4N01pWEdwRldDVGlDR1RWOWlvRzk0Qm1zaWNfSWU0dkNMajQ3NkJLeTRkdGFnYnhGTkloa05IVnktR2hMbnd6enFhLW5rY3dxUTc5ZFRWTElPbmc4Ums3Rjk1SFhMVXJNeFk?oc=5,지진
오늘 새벽 장성군에서 규모 2.4 지진 - KBS 뉴스,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE9zYmtWcVJ5X2lYdTN3VFpwUG9RLUZVb05PU3cwZkY4RTd2QXE1YXFxS0hNRFhMS0xGdkg4dkEybkhEVXhOMG03RzdLbXBsSFdpQkU0c0VvWTVVSGs?oc=5"" target=""_blank"">오늘 새벽 장성군에서 규모 2.4 지진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KBS 뉴스</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9zYmtWcVJ5X2lYdTN3VFpwUG9RLUZVb05PU3cwZkY4RTd2QXE1YXFxS0hNRFhMS0xGdkg4dkEybkhEVXhOMG03RzdLbXBsSFdpQkU0c0VvWTVVSGs?oc=5,지진
전남 장성군서 규모 2.4 지진 - 드림투데이,"<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE14ZlJwaHgzTl9NamR4RWhMVXQ4OTRkX3NLenBxZHhDRk1zNGtkSXVXc2dVellXZE9JblAwb0FVaG5ueG9EVU1xLVAycUtNNWhqcm1wQWNRckctRUV4aWZDT3RwQXRUMWl5ZlE?oc=5"" target=""_blank"">전남 장성군서 규모 2.4 지진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">드림투데이</font>",https://news.google.com/rss/articles/CBMiakFVX3lxTE14ZlJwaHgzTl9NamR4RWhMVXQ4OTRkX3NLenBxZHhDRk1zNGtkSXVXc2dVellXZE9JblAwb0FVaG5ueG9EVU1xLVAycUtNNWhqcm1wQWNRckctRUV4aWZDT3RwQXRUMWl5ZlE?oc=5,지진
"여름철 태풍‧호우 대비, 풍수해‧지진 재해보험으로 미리 준비하세요 - 거제인터넷신문","<a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTE9mZmVGNUVXdFVBT3JMZjI2bTdJTnRWZWZINXphRGRza0psX2pMSkp3ZnBWZS1pOUhJOXNXMkZDbVBmRmpQbUJJd0dySjdwQTJkMXRVQU1aQm5ST0VpVmFzSzNR0gFmQVVfeXFMTmxuZm9CUkxkV3hEZE1hRlBicUNzYzRLcVhmTF9ZTDBkMHhJcElGd3VLRWJWeVBDMjJldW51LTdRbGl2aUlHTU82WXAydTNwUTRDLUFyYVpGRndSZzh3bWF1NXQxZkJn?oc=5"" target=""_blank"">여름철 태풍‧호우 대비, 풍수해‧지진 재해보험으로 미리 준비하세요</a>&nbsp;&nbsp;<font color=""#6f6f6f"">거제인터넷신문</font>",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9mZmVGNUVXdFVBT3JMZjI2bTdJTnRWZWZINXphRGRza0psX2pMSkp3ZnBWZS1pOUhJOXNXMkZDbVBmRmpQbUJJd0dySjdwQTJkMXRVQU1aQm5ST0VpVmFzSzNR0gFmQVVfeXFMTmxuZm9CUkxkV3hEZE1hRlBicUNzYzRLcVhmTF9ZTDBkMHhJcElGd3VLRWJWeVBDMjJldW51LTdRbGl2aUlHTU82WXAydTNwUTRDLUFyYVpGRndSZzh3bWF1NXQxZkJn?oc=5,지진
"지진 감지 정밀해지나…AI 센서, 공공시장 진입 신호탄 - 쿠키뉴스","<a href=""https://news.google.com/rss/articles/CBMiY0FVX3lxTE1jQVNJRlZLNDd2UGVrdm9tMUpRQVQwQmlSWUZ6Szk1RTFFYkgydTBIb0RibTdMbFgySWtNMlh0Uk5VZ0twRzFUNXd4WWE0SWNxUXlvOGNKNERycDdDcHhLTHVmdw?oc=5"" target=""_blank"">지진 감지 정밀해지나…AI 센서, 공공시장 진입 신호탄</a>&nbsp;&nbsp;<font color=""#6f6f6f"">쿠키뉴스</font>",https://news.google.com/rss/articles/CBMiY0FVX3lxTE1jQVNJRlZLNDd2UGVrdm9tMUpRQVQwQmlSWUZ6Szk1RTFFYkgydTBIb0RibTdMbFgySWtNMlh0Uk5VZ0twRzFUNXd4WWE0SWNxUXlvOGNKNERycDdDcHhLTHVmdw?oc=5,지진
전남 장성군 북쪽 18km 지점서 규모 2.4 지진 발생 - 대한경제,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE1uWWJ3QlYtaWRBTEIydTFubm9NbkI2M08tOXVUWlZDR1B1eUhsTmxBT0l4OWJoUnlBY29VZHhSTk1sUmtTcXlMcXNJay1QS2M0dEt3MWpaM0p6UlNPNkRPelJBTUxiQkNkcTV1SlZjVFlYLUYx?oc=5"" target=""_blank"">전남 장성군 북쪽 18km 지점서 규모 2.4 지진 발생</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대한경제</font>",https://news.google.com/rss/articles/CBMidEFVX3lxTE1uWWJ3QlYtaWRBTEIydTFubm9NbkI2M08tOXVUWlZDR1B1eUhsTmxBT0l4OWJoUnlBY29VZHhSTk1sUmtTcXlMcXNJay1QS2M0dEt3MWpaM0p6UlNPNkRPelJBTUxiQkNkcTV1SlZjVFlYLUYx?oc=5,지진
"전남 장성군 북쪽 18㎞ 지역 규모 2.4 지진…""안전 유의"" - 뉴시스","<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTE1HTUxFamxOSUI3TnVpQWxuN0xoaFNNdE53aThQV0w2UWRyVEV5M3dESVBPc0VlQ0o0WlBYeENhb3Vmc1ZaYnQ1VnNyeC11ZVdTUmZ0TExPZFEtOWNLZFFrV0VqWUxodjYyYkNIcHgzVU45bFhRM3p3R9IBeEFVX3lxTE1HTUxFamxOSUI3TnVpQWxuN0xoaFNNdE53aThQV0w2UWRyVEV5M3dESVBPc0VlQ0o0WlBYeENhb3Vmc1ZaYnQ1VnNyeC11ZVdTUmZ0TExPZFEtOWNLZFFrV0VqWUxodjYyYkNIcHgzVU45bFhRM3p3Rw?oc=5"" target=""_blank"">전남 장성군 북쪽 18㎞ 지역 규모 2.4 지진…""안전 유의""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴시스</font>",https://news.google.com/rss/articles/CBMieEFVX3lxTE1HTUxFamxOSUI3TnVpQWxuN0xoaFNNdE53aThQV0w2UWRyVEV5M3dESVBPc0VlQ0o0WlBYeENhb3Vmc1ZaYnQ1VnNyeC11ZVdTUmZ0TExPZFEtOWNLZFFrV0VqWUxodjYyYkNIcHgzVU45bFhRM3p3R9IBeEFVX3lxTE1HTUxFamxOSUI3TnVpQWxuN0xoaFNNdE53aThQV0w2UWRyVEV5M3dESVBPc0VlQ0o0WlBYeENhb3Vmc1ZaYnQ1VnNyeC11ZVdTUmZ0TExPZFEtOWNLZFFrV0VqWUxodjYyYkNIcHgzVU45bFhRM3p3Rw?oc=5,지진
"""집이 흔들린다"" 한밤중 전남 장성서 규모 2.4 지진에 신고 11건 - 한국일보","<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTFBEY3JTSmV4bW1sc2RkdmR6cEJKRHVWYmFDT3Jvb3NhNVRMcGVyR2FUMjR1b01DYzFkUzFWRVppYVNyeTVBV1hxOGpCbFFkN0E0c1ppM0U3Yld0bEE2SVBpRWJpOGYyT2toSEVoTGhhMmVUdlXSAXNBVV95cUxQRGNyU0pleG1tbHNkZHZkenBCSkR1VmJhQ09yb29zYTVUTHBlckdhVDI0dW9NQ2MxZFMxVkVaaWFTcnk1QVdYcThqQmxRZDdBNHNaaTNFN2JXdGxBNklQaUViaThmMk9raEhFaExoYTJlVHZV?oc=5"" target=""_blank"">""집이 흔들린다"" 한밤중 전남 장성서 규모 2.4 지진에 신고 11건</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국일보</font>",https://news.google.com/rss/articles/CBMic0FVX3lxTFBEY3JTSmV4bW1sc2RkdmR6cEJKRHVWYmFDT3Jvb3NhNVRMcGVyR2FUMjR1b01DYzFkUzFWRVppYVNyeTVBV1hxOGpCbFFkN0E0c1ppM0U3Yld0bEE2SVBpRWJpOGYyT2toSEVoTGhhMmVUdlXSAXNBVV95cUxQRGNyU0pleG1tbHNkZHZkenBCSkR1VmJhQ09yb29zYTVUTHBlckdhVDI0dW9NQ2MxZFMxVkVaaWFTcnk1QVdYcThqQmxRZDdBNHNaaTNFN2JXdGxBNklQaUViaThmMk9raEhFaExoYTJlVHZV?oc=5,지진
지적장애男 구타하고 담뱃불 지진 소년범들에 징역형 구형 - 뉴스1,"<a href=""https://news.google.com/rss/articles/CBMiZEFVX3lxTE40a2ZicThNTjNEZ1czOUpYbkgzNG1qbVRNMk9PR25EeVdBbnFudHhvSnNrQks4MHdOUzFzdng5Vlk5a0xzZXU4UXZZeEdFNmlfcFl5SlJhT2VpZHpmaS1ueGNCWjE?oc=5"" target=""_blank"">지적장애男 구타하고 담뱃불 지진 소년범들에 징역형 구형</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스1</font>",https://news.google.com/rss/articles/CBMiZEFVX3lxTE40a2ZicThNTjNEZ1czOUpYbkgzNG1qbVRNMk9PR25EeVdBbnFudHhvSnNrQks4MHdOUzFzdng5Vlk5a0xzZXU4UXZZeEdFNmlfcFl5SlJhT2VpZHpmaS1ueGNCWjE?oc=5,지진
"[강세 토픽] 지진 테마, LS마린솔루션 +9.09%, 삼일씨엔에스 +3.28% - 조선비즈 - Chosunbiz","<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxPNWJhWGxBVnloS0RhZTIxR3dib0xUUTFfQVFrOERyTGNJbFVoaVpSLWdwWUduR3prSGNmSkdIdnZwdUN1Y0VQWFN1eHRabjNTRGZjYzF6Z0dSTlFVQmNGdmFBUTJPTUlpWXY3dlp4aGVoLUdibTZPVHRMSk13a0VuZ3VmREZnZ3ctRkhkaHJHUVllcHp6c1NZ0gGXAUFVX3lxTE81YmFYbEFWeWhLRGFlMjFHd2JvTFRRMV9BUWs4RHJMY0lsVWhpWlItZ3BZR25HemtIY2ZKR0h2dnB1Q3VjRVBYU3V4dFpuM1NEZmNjMXpnR1JOUVVCY0Z2YUFRMk9NSWlZdjd2WnhoZWgtR2JtNk9UdExKTXdrRW5ndWZERmdndy1GSGRockdRWWVwenpzU1k?oc=5"" target=""_blank"">[강세 토픽] 지진 테마, LS마린솔루션 +9.09%, 삼일씨엔에스 +3.28% - 조선비즈</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Chosunbiz</font>",https://news.google.com/rss/articles/CBMilwFBVV95cUxPNWJhWGxBVnloS0RhZTIxR3dib0xUUTFfQVFrOERyTGNJbFVoaVpSLWdwWUduR3prSGNmSkdIdnZwdUN1Y0VQWFN1eHRabjNTRGZjYzF6Z0dSTlFVQmNGdmFBUTJPTUlpWXY3dlp4aGVoLUdibTZPVHRMSk13a0VuZ3VmREZnZ3ctRkhkaHJHUVllcHp6c1NZ0gGXAUFVX3lxTE81YmFYbEFWeWhLRGFlMjFHd2JvTFRRMV9BUWs4RHJMY0lsVWhpWlItZ3BZR25HemtIY2ZKR0h2dnB1Q3VjRVBYU3V4dFpuM1NEZmNjMXpnR1JOUVVCY0Z2YUFRMk9NSWlZdjd2WnhoZWgtR2JtNk9UdExKTXdrRW5ndWZERmdndy1GSGRockdRWWVwenpzU1k?oc=5,지진
로봇이 티라노사우루스가 내는 것과 같은 지진을 일으켜 달의 자원을 개발한다. - Vietnam.vn,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxPT1RYMF9BMXQwTWxoZUNwM0NqSnp4S3hQNTM2V2lqblFZYmpHb1RMWUxsZWkwVUlrSlR6aGxXZDE2QkdLQXN0N1BKdGZRNDBNd2tPVi1BZ3FfbWIzRXl3dmZuZklzOWFRNHFwR0ljY2VBLUlUY0YyRURkQ2tIcVhXSUljTEMzQXR0NzFTT2dMLWRkNDI3V04yQzhqeWFpNEhGa1J0U19HRmc?oc=5"" target=""_blank"">로봇이 티라노사우루스가 내는 것과 같은 지진을 일으켜 달의 자원을 개발한다.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vietnam.vn</font>",https://news.google.com/rss/articles/CBMiqAFBVV95cUxPT1RYMF9BMXQwTWxoZUNwM0NqSnp4S3hQNTM2V2lqblFZYmpHb1RMWUxsZWkwVUlrSlR6aGxXZDE2QkdLQXN0N1BKdGZRNDBNd2tPVi1BZ3FfbWIzRXl3dmZuZklzOWFRNHFwR0ljY2VBLUlUY0YyRURkQ2tIcVhXSUljTEMzQXR0NzFTT2dMLWRkNDI3V04yQzhqeWFpNEhGa1J0U19HRmc?oc=5,지진
[속보] 북대서양 중앙 해령 바다서 규모 6.7 지진 - 헤럴드경제,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE4zSU4yY29mX1NJQWNob0ZxM3FhOE0xTGwwU1dvOTNzWGZJQVppUEpGNWV3X213NXcwb3RsWjd3LVFIal85bDBKOWlJMDU5R2IxcHhjbmp3?oc=5"" target=""_blank"">[속보] 북대서양 중앙 해령 바다서 규모 6.7 지진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헤럴드경제</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE4zSU4yY29mX1NJQWNob0ZxM3FhOE0xTGwwU1dvOTNzWGZJQVppUEpGNWV3X213NXcwb3RsWjd3LVFIal85bDBKOWlJMDU5R2IxcHhjbmp3?oc=5,지진
"""일본은 진주만 공습 예고했나""…보법이 다른 외교 매너에 다카이치 '동공 지진' - 연합뉴스","<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTFBUOTFiWFUwbUJWOVhoTFVudjVvRWhmM1hORUVxV2ZDeXBOcXZXcXNMenNZR2VzdUQ3dE9LbFZDZ0Fza1N2WnJaaTlDUzdibkVvTm1vMkF6a2RwZ284NGJZMdIBYEFVX3lxTFBUOTFiWFUwbUJWOVhoTFVudjVvRWhmM1hORUVxV2ZDeXBOcXZXcXNMenNZR2VzdUQ3dE9LbFZDZ0Fza1N2WnJaaTlDUzdibkVvTm1vMkF6a2RwZ284NGJZMQ?oc=5"" target=""_blank"">""일본은 진주만 공습 예고했나""…보법이 다른 외교 매너에 다카이치 '동공 지진'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBUOTFiWFUwbUJWOVhoTFVudjVvRWhmM1hORUVxV2ZDeXBOcXZXcXNMenNZR2VzdUQ3dE9LbFZDZ0Fza1N2WnJaaTlDUzdibkVvTm1vMkF6a2RwZ284NGJZMdIBYEFVX3lxTFBUOTFiWFUwbUJWOVhoTFVudjVvRWhmM1hORUVxV2ZDeXBOcXZXcXNMenNZR2VzdUQ3dE9LbFZDZ0Fza1N2WnJaaTlDUzdibkVvTm1vMkF6a2RwZ284NGJZMQ?oc=5,지진
"기상청 ""전남 장성 북쪽서 규모 2.4 지진 발생"" - MBC 뉴스","<a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTE10R09mMFdQUllha3RHS1VNX2hFYVJ1SVk5X1EyR18tNXdoS0pvS2ItWjJabHpydTNockRJNnM3RUgtX3FCR3hKdDluLWdQRl9NNUozdV9POXVYWEppSkVVRFlRQ0MwMWJNbzlWOEtoUzdLYV9ESXpj0gF3QVVfeXFMTXRHT2YwV1BSWWFrdEdLVU1faEVhUnVJWTlfUTJHXy01d2hLSm9LYi1aMlpsenJ1M2hyREk2czdFSC1fcUJHeEp0OW4tZ1BGX001SjN1X085dVhYSmlKRVVEWVFDQzAxYk1vOVY4S2hTN0thX0RJemM?oc=5"" target=""_blank"">기상청 ""전남 장성 북쪽서 규모 2.4 지진 발생""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC 뉴스</font>",https://news.google.com/rss/articles/CBMid0FVX3lxTE10R09mMFdQUllha3RHS1VNX2hFYVJ1SVk5X1EyR18tNXdoS0pvS2ItWjJabHpydTNockRJNnM3RUgtX3FCR3hKdDluLWdQRl9NNUozdV9POXVYWEppSkVVRFlRQ0MwMWJNbzlWOEtoUzdLYV9ESXpj0gF3QVVfeXFMTXRHT2YwV1BSWWFrdEdLVU1faEVhUnVJWTlfUTJHXy01d2hLSm9LYi1aMlpsenJ1M2hyREk2czdFSC1fcUJHeEp0OW4tZ1BGX001SjN1X085dVhYSmlKRVVEWVFDQzAxYk1vOVY4S2hTN0thX0RJemM?oc=5,지진
"일본 애니 손잡은 K게임, 영상 콘텐츠 확장으로 장기 흥행 노린다 - 시사저널e","<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE80aEZGRkY0QnA5cnh3YlJEWWtfdWZJZ0ZLZWtvSV9XSHNIRnNXM003bmkzdk5PQTlPc2VWOElpTnFZWjFBbXFYYkJ2Z3lEYVEwV19fS0VHdGF2c1pqUjlzU3lqTGQ5M0psWm9OWG1TdHBHQdIBdkFVX3lxTFAzR01CUzZwaUZrYm5sa3l3Y0NHTjZjVGtmX1lOejdON1dsdEpMU0FieDJGZURCX1ljSUxlT3lKUDZWbTN2N0RfcnlKMFY4X1dDdHNubEhzTWdpQ3BraWRxZlJrUm9rSlFiTXB0UGhRb2gtQVhHVXc?oc=5"" target=""_blank"">일본 애니 손잡은 K게임, 영상 콘텐츠 확장으로 장기 흥행 노린다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사저널e</font>",https://news.google.com/rss/articles/CBMickFVX3lxTE80aEZGRkY0QnA5cnh3YlJEWWtfdWZJZ0ZLZWtvSV9XSHNIRnNXM003bmkzdk5PQTlPc2VWOElpTnFZWjFBbXFYYkJ2Z3lEYVEwV19fS0VHdGF2c1pqUjlzU3lqTGQ5M0psWm9OWG1TdHBHQdIBdkFVX3lxTFAzR01CUzZwaUZrYm5sa3l3Y0NHTjZjVGtmX1lOejdON1dsdEpMU0FieDJGZURCX1ljSUxlT3lKUDZWbTN2N0RfcnlKMFY4X1dDdHNubEhzTWdpQ3BraWRxZlJrUm9rSlFiTXB0UGhRb2gtQVhHVXc?oc=5,애니
"애니보고 바로 굿즈 산다… 라프텔, ‘스토어 홈’ 신설 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE5RRi1sVVRWSEtNTjFXWFhiVGtsb045MV9wM1dYMnpUbDcyUFJvekhyazdETG9IVk10YUZjSVFpcUhGdWFFbmVBNFRqMngzODA?oc=5"" target=""_blank"">애니보고 바로 굿즈 산다… 라프텔, ‘스토어 홈’ 신설</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5RRi1sVVRWSEtNTjFXWFhiVGtsb045MV9wM1dYMnpUbDcyUFJvekhyazdETG9IVk10YUZjSVFpcUhGdWFFbmVBNFRqMngzODA?oc=5,애니
"""AI랑 영어하고 애니로 일어 배우자""···대구 글로벌교육센터, 중등 방과후 수강생 모집 - 대구MBC","<a href=""https://news.google.com/rss/articles/CBMiTEFVX3lxTE1iMl8zVDZmLVVCTnFkM3QyU2V0c09BV2xCUzdxdWFTTm9sbjRscEpJclpyZXJUTTg5ZzUzZURZa2ZLdmFoUDcwNnZhTU4?oc=5"" target=""_blank"">""AI랑 영어하고 애니로 일어 배우자""···대구 글로벌교육센터, 중등 방과후 수강생 모집</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대구MBC</font>",https://news.google.com/rss/articles/CBMiTEFVX3lxTE1iMl8zVDZmLVVCTnFkM3QyU2V0c09BV2xCUzdxdWFTTm9sbjRscEpJclpyZXJUTTg5ZzUzZURZa2ZLdmFoUDcwNnZhTU4?oc=5,애니
"마리오아울렛, 애니·게임 IP 대축제 '마리페' 진행 - 뉴스1","<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9NWVY4TEJtQktDMzNRb2lJZ3NfdnNTd3BqRUpWXy1kVDk0Q2Rua0x0eTNaWW5fMXFRcDFFZmp5eXBCU1R3Mm96dVk1V080R0x5eTZubEVxVkx0REtBT2x3?oc=5"" target=""_blank"">마리오아울렛, 애니·게임 IP 대축제 '마리페' 진행</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스1</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9NWVY4TEJtQktDMzNRb2lJZ3NfdnNTd3BqRUpWXy1kVDk0Q2Rua0x0eTNaWW5fMXFRcDFFZmp5eXBCU1R3Mm96dVk1V080R0x5eTZubEVxVkx0REtBT2x3?oc=5,애니
‘도라에몽’ 만든 日 애니 거장 별세…향년 84세 - 전남일보,"<a href=""https://news.google.com/rss/articles/CBMib0FVX3lxTFBZNHptZVQ5ck9TVlUxUnBWXzU3UnZWS1JLZlRpZ2pPRXM2NjdqU0FzSEdybUZjX2dLdkVVdmtQNTQtYzhkdEpkMFhSVXJmSEd0QU5hSUM1SllnTzVPU05xcGpUaVNmblB0Ni1DNjRpSQ?oc=5"" target=""_blank"">‘도라에몽’ 만든 日 애니 거장 별세…향년 84세</a>&nbsp;&nbsp;<font color=""#6f6f6f"">전남일보</font>",https://news.google.com/rss/articles/CBMib0FVX3lxTFBZNHptZVQ5ck9TVlUxUnBWXzU3UnZWS1JLZlRpZ2pPRXM2NjdqU0FzSEdybUZjX2dLdkVVdmtQNTQtYzhkdEpkMFhSVXJmSEd0QU5hSUM1SllnTzVPU05xcGpUaVNmblB0Ni1DNjRpSQ?oc=5,애니
"오스카 2관왕 'K팝 데몬 헌터스'...K콘텐츠, 애니까지 장악했다 - 아세안데일리 뉴스","<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTFBQa2J0OTlTSVp2aW9xUjFLUGRFN3lmT18wVkhHUzNBWlJhdUdUS2Z3VDVtQ0twTy1HY1lpRUxFak9YU1ltaTRTUXI2OHdXX09UYkNZc0I3QmxJRElrQUEyc0lMeF9wQVNXQVUzMGE2NXZiUQ?oc=5"" target=""_blank"">오스카 2관왕 'K팝 데몬 헌터스'...K콘텐츠, 애니까지 장악했다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">아세안데일리 뉴스</font>",https://news.google.com/rss/articles/CBMickFVX3lxTFBQa2J0OTlTSVp2aW9xUjFLUGRFN3lmT18wVkhHUzNBWlJhdUdUS2Z3VDVtQ0twTy1HY1lpRUxFak9YU1ltaTRTUXI2OHdXX09UYkNZc0I3QmxJRElrQUEyc0lMeF9wQVNXQVUzMGE2NXZiUQ?oc=5,애니
